dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,p_at_10,recall_at_10,p_at_15,recall_at_15,p_at_20,recall_at_20,ap,auc
5year.arff,3,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.7753596309327164,0.6747967479674797,0.8909090909090909,0.3155893536121673,0.4300518134715025,0.3531914893617021,0.5496688741721855,0.7828529194382853,0.109090909090909,0.1483361534122955,83.0,180.0,1470.0,40.0,0.3707865168539326,0.5365853658536586,0.3120300751879699,0.6747967479674797,0.2535211267605634,0.7317073170731707,0.3744893946363286,0.868381374722838
5year.arff,3,HistGB,External ML baseline,run_external_baselines.py,0.7863769870143956,0.6341463414634146,0.9751515151515152,0.6554621848739496,0.6446280991735537,0.6510851419031719,0.6382978723404256,0.8046489283074649,0.0248484848484848,0.0671178793006204,78.0,41.0,1609.0,45.0,0.5617977528089888,0.8130081300813008,0.3984962406015037,0.8617886178861789,0.3154929577464789,0.9105691056910568,0.6876644597215673,0.9530918945553092
5year.arff,3,LR_balanced,External ML baseline,run_external_baselines.py,0.656507966461261,0.4552845528455284,0.9466666666666668,0.3888888888888889,0.4194756554307116,0.4005722460658083,0.440251572327044,0.7009756097560975,0.0533333333333333,0.0812182741116751,56.0,88.0,1562.0,67.0,0.3539325842696629,0.5121951219512195,0.2631578947368421,0.5691056910569106,0.2338028169014084,0.6747967479674797,0.3791005135467386,0.823389997536339
5year.arff,3,RF_balanced,External ML baseline,run_external_baselines.py,0.7999137672174333,0.6991869918699187,0.9151515151515152,0.3805309734513274,0.492836676217765,0.4186952288218111,0.5988857938718662,0.8071692535107169,0.0848484848484848,0.1274675690919345,86.0,140.0,1510.0,37.0,0.4325842696629213,0.6260162601626016,0.3383458646616541,0.7317073170731707,0.2732394366197183,0.7886178861788617,0.4208471630578292,0.8962847992116285
5year.arff,4,BalancedRF,External ML baseline,run_external_baselines.py,0.7277757560684237,0.5772357723577236,0.9175757575757576,0.3429951690821256,0.4303030303030303,0.3732912723449001,0.5078683834048641,0.7474057649667406,0.0824242424242424,0.116751269035533,71.0,136.0,1514.0,52.0,0.3707865168539326,0.5365853658536586,0.2894736842105263,0.6260162601626016,0.2422535211267605,0.6991869918699187,0.3746419763016276,0.8484035476718403
5year.arff,4,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7483709827779308,0.6016260162601627,0.9309090909090908,0.3936170212765957,0.4758842443729904,0.4228571428571429,0.5441176470588235,0.7662675535846268,0.069090909090909,0.1060349689791314,74.0,114.0,1536.0,49.0,0.398876404494382,0.5772357723577236,0.3308270676691729,0.7154471544715447,0.2704225352112676,0.7804878048780488,0.5434610729975465,0.8966642030056664
5year.arff,4,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.5671121243776768,0.3333333333333333,0.9648484848484848,0.4141414141414141,0.3693693693693693,0.394990366088632,0.3468697123519458,0.649090909090909,0.0351515151515151,0.0558375634517766,41.0,58.0,1592.0,82.0,0.3258426966292135,0.4715447154471545,0.2894736842105263,0.6260162601626016,0.228169014084507,0.6585365853658537,0.3851735128362217,0.8282039911308204
5year.arff,4,HistGB,External ML baseline,run_external_baselines.py,0.7567256131579421,0.5934959349593496,0.9648484848484848,0.5572519083969466,0.5748031496062992,0.5641421947449768,0.5858747993579454,0.7791722099039172,0.0351515151515151,0.0738860688099266,73.0,58.0,1592.0,50.0,0.4662921348314606,0.6747967479674797,0.3684210526315789,0.7967479674796748,0.2901408450704225,0.8373983739837398,0.6242953223854759,0.9141906873614192
5year.arff,4,LR_balanced,External ML baseline,run_external_baselines.py,0.7146411673204051,0.5447154471544715,0.9375757575757576,0.3941176470588235,0.4573378839590443,0.4171855541718555,0.5060422960725075,0.7411456023651146,0.0624242424242424,0.095882684715172,67.0,103.0,1547.0,56.0,0.3820224719101123,0.5528455284552846,0.3157894736842105,0.6829268292682927,0.2563380281690141,0.7398373983739838,0.4275945462733087,0.8506035969450605
5year.arff,4,RF_balanced,External ML baseline,run_external_baselines.py,0.6847510215887876,0.4959349593495935,0.9454545454545454,0.4039735099337748,0.4452554744525547,0.4195323246217332,0.4743390357698289,0.7206947524020695,0.0545454545454545,0.0851663846587704,61.0,90.0,1560.0,62.0,0.3651685393258427,0.5284552845528455,0.3007518796992481,0.6504065040650406,0.2394366197183098,0.6910569105691057,0.4080031111770925,0.8590194629219019
5year.arff,5,BalancedRF,External ML baseline,run_external_baselines.py,0.594132433145422,0.3658536585365853,0.9648484848484848,0.4368932038834951,0.3982300884955752,0.4205607476635514,0.3781512605042016,0.665351071692535,0.0351515151515151,0.0580936266215454,45.0,58.0,1592.0,78.0,0.3370786516853932,0.4878048780487805,0.2706766917293233,0.5853658536585366,0.2309859154929577,0.6666666666666666,0.3764330734967224,0.8504237496920424
5year.arff,5,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6508394715583553,0.4390243902439024,0.9648484848484848,0.4821428571428571,0.4595744680851064,0.4728546409807355,0.4470198675496689,0.7019364375461936,0.0351515151515151,0.0631697687535251,54.0,58.0,1592.0,69.0,0.3820224719101123,0.5528455284552846,0.3045112781954887,0.6585365853658537,0.2478873239436619,0.7154471544715447,0.4470361778127415,0.8670362158167036
5year.arff,5,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6681284786301506,0.4715447154471545,0.9466666666666668,0.3972602739726027,0.4312267657992565,0.4101838755304102,0.4545454545454545,0.7091056910569106,0.0533333333333333,0.0823463056965595,58.0,88.0,1562.0,65.0,0.3426966292134831,0.4959349593495935,0.2669172932330827,0.5772357723577236,0.2225352112676056,0.6422764227642277,0.3761859072119751,0.8382852919438285
5year.arff,5,HistGB,External ML baseline,run_external_baselines.py,0.7305800629509231,0.5528455284552846,0.9654545454545456,0.544,0.5483870967741935,0.5457463884430177,0.5510534846029174,0.759150036954915,0.0345454545454545,0.0705019740552735,68.0,57.0,1593.0,55.0,0.449438202247191,0.6504065040650406,0.3533834586466165,0.7642276422764228,0.2788732394366197,0.8048780487804879,0.5712736755466645,0.9114954422271496
5year.arff,5,LR_balanced,External ML baseline,run_external_baselines.py,0.6255108776776999,0.4146341463414634,0.9436363636363636,0.3541666666666667,0.3820224719101123,0.3648068669527897,0.4009433962264151,0.6791352549889135,0.0563636363636363,0.0812182741116751,51.0,93.0,1557.0,72.0,0.3202247191011236,0.4634146341463415,0.2593984962406015,0.5609756097560976,0.2112676056338028,0.6097560975609756,0.3356281307889446,0.7659275683665927
5year.arff,5,RF_balanced,External ML baseline,run_external_baselines.py,0.5555338749157083,0.3170731707317073,0.9733333333333334,0.4698795180722891,0.3786407766990291,0.4285714285714285,0.3391304347826087,0.6452032520325204,0.0266666666666666,0.0468133107727016,39.0,44.0,1606.0,84.0,0.3595505617977528,0.5203252032520326,0.2819548872180451,0.6097560975609756,0.2366197183098591,0.6829268292682927,0.3978758433658294,0.8634589800443458
5year.arff,6,BalancedRF,External ML baseline,run_external_baselines.py,0.5858308902561555,0.3577235772357723,0.9593939393939394,0.3963963963963964,0.376068376068376,0.3880070546737213,0.3648424543946932,0.6585587583148559,0.0406060606060606,0.0626057529610829,44.0,67.0,1583.0,79.0,0.3258426966292135,0.4715447154471545,0.2819548872180451,0.6097560975609756,0.2422535211267605,0.6991869918699187,0.3184965814812605,0.8561024882976102
5year.arff,6,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7181626387926177,0.5609756097560976,0.9193939393939394,0.3415841584158416,0.4246153846153846,0.3705692803437164,0.4971181556195965,0.7401847745750185,0.0806060606060606,0.113931190073322,69.0,133.0,1517.0,54.0,0.3539325842696629,0.5121951219512195,0.3045112781954887,0.6585365853658537,0.2563380281690141,0.7398373983739838,0.3855101863228901,0.8875757575757575
5year.arff,6,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.5836062079536677,0.3577235772357723,0.952121212121212,0.3577235772357723,0.3577235772357723,0.3577235772357723,0.3577235772357723,0.6549223946784922,0.0478787878787878,0.0693739424703891,44.0,79.0,1571.0,79.0,0.3202247191011236,0.4634146341463415,0.2819548872180451,0.6097560975609756,0.2366197183098591,0.6829268292682927,0.2764181114295561,0.835230352303523
5year.arff,6,HistGB,External ML baseline,run_external_baselines.py,0.7959493410609456,0.6666666666666666,0.9503030303030304,0.5,0.5714285714285714,0.5263157894736842,0.625,0.8084848484848485,0.0496969696969697,0.0924985899605188,82.0,82.0,1568.0,41.0,0.4719101123595505,0.6829268292682927,0.3721804511278195,0.8048780487804879,0.2845070422535211,0.8211382113821138,0.5944098646466817,0.9165533382606552
5year.arff,6,LR_balanced,External ML baseline,run_external_baselines.py,0.5776702194880486,0.3495934959349593,0.9545454545454546,0.3644067796610169,0.3568464730290456,0.361344537815126,0.3524590163934426,0.652069475240207,0.0454545454545454,0.0665538635081782,43.0,75.0,1575.0,80.0,0.3258426966292135,0.4715447154471545,0.2744360902255639,0.5934959349593496,0.2309859154929577,0.6666666666666666,0.3073889833298073,0.8111209657551121
5year.arff,6,RF_balanced,External ML baseline,run_external_baselines.py,0.745719492152116,0.6178861788617886,0.9,0.3153526970954357,0.4175824175824176,0.3495860165593376,0.5184174624829468,0.7589430894308944,0.1,0.1359278059785674,76.0,165.0,1485.0,47.0,0.3370786516853932,0.4878048780487805,0.3007518796992481,0.6504065040650406,0.2676056338028169,0.7723577235772358,0.3389079839161613,0.875410199556541
5year.arff,7,BalancedRF,External ML baseline,run_external_baselines.py,0.6535290896377223,0.4471544715447154,0.9551515151515152,0.4263565891472868,0.4365079365079365,0.4303599374021909,0.4428341384863124,0.7011529933481153,0.0448484848484848,0.0727580372250423,55.0,74.0,1576.0,68.0,0.3764044943820224,0.5447154471544715,0.2932330827067669,0.6341463414634146,0.2563380281690141,0.7398373983739838,0.3988643909684992,0.8711431387041142
5year.arff,7,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6862856023996852,0.4959349593495935,0.9496969696969696,0.4236111111111111,0.4569288389513108,0.4363376251788269,0.4795597484276729,0.7228159645232816,0.0503030303030303,0.0812182741116751,61.0,83.0,1567.0,62.0,0.4044943820224719,0.5853658536585366,0.3496240601503759,0.7560975609756098,0.2816901408450704,0.8130081300813008,0.4971733851183022,0.910421286031042
5year.arff,7,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6571381134306418,0.4552845528455284,0.9484848484848484,0.3971631205673759,0.4242424242424242,0.4075691411935953,0.4423380726698262,0.7018847006651885,0.0515151515151515,0.0795262267343485,56.0,85.0,1565.0,67.0,0.348314606741573,0.5040650406504065,0.2932330827067669,0.6341463414634146,0.2394366197183098,0.6910569105691057,0.3787969329073797,0.8521261394432127
5year.arff,7,HistGB,External ML baseline,run_external_baselines.py,0.7032742905619822,0.5040650406504065,0.9812121212121212,0.6666666666666666,0.5740740740740741,0.6262626262626263,0.5299145299145299,0.7426385809312639,0.0187878787878787,0.0524534686971235,62.0,31.0,1619.0,61.0,0.4775280898876404,0.6910569105691057,0.3759398496240601,0.8130081300813008,0.3070422535211267,0.8861788617886179,0.6591685234640531,0.9426903178122692
5year.arff,7,LR_balanced,External ML baseline,run_external_baselines.py,0.6682538386755862,0.4634146341463415,0.9636363636363636,0.4871794871794871,0.475,0.482233502538071,0.4679802955665024,0.7135254988913525,0.0363636363636363,0.065989847715736,57.0,60.0,1590.0,66.0,0.3595505617977528,0.5203252032520326,0.2781954887218045,0.6016260162601627,0.2309859154929577,0.6666666666666666,0.405635961017747,0.8177728504557772
5year.arff,7,RF_balanced,External ML baseline,run_external_baselines.py,0.7348167486537004,0.5853658536585366,0.9224242424242424,0.36,0.4458204334365325,0.390032502708559,0.5202312138728323,0.7538950480413895,0.0775757575757575,0.1128031584884376,72.0,128.0,1522.0,51.0,0.3876404494382022,0.5609756097560976,0.3082706766917293,0.6666666666666666,0.2619718309859155,0.7560975609756098,0.447203782609936,0.8793249568859326
5year.arff,8,BalancedRF,External ML baseline,run_external_baselines.py,0.6845639055799413,0.5040650406504065,0.9296969696969696,0.348314606741573,0.4119601328903654,0.3712574850299401,0.4626865671641791,0.716881005173688,0.0703030303030303,0.1003948110547095,62.0,116.0,1534.0,61.0,0.348314606741573,0.5040650406504065,0.2894736842105263,0.6260162601626016,0.2394366197183098,0.6910569105691057,0.3640285849654526,0.8330352303523034
5year.arff,8,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6286264585900893,0.4065040650406504,0.9721212121212122,0.5208333333333334,0.45662100456621,0.4930966469428008,0.4251700680272108,0.6893126385809313,0.0278787878787878,0.05414551607445,50.0,46.0,1604.0,73.0,0.4101123595505618,0.5934959349593496,0.3157894736842105,0.6829268292682927,0.2535211267605634,0.7317073170731707,0.4334402899721473,0.8737817196353782
5year.arff,8,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6718937726197082,0.4878048780487805,0.9254545454545454,0.3278688524590163,0.392156862745098,0.3508771929824561,0.4444444444444444,0.7066297117516629,0.0745454545454545,0.1032148900169204,60.0,123.0,1527.0,63.0,0.3314606741573033,0.4796747967479675,0.2819548872180451,0.6097560975609756,0.2338028169014084,0.6747967479674797,0.3242315654513683,0.824390243902439
5year.arff,8,HistGB,External ML baseline,run_external_baselines.py,0.7375475231158991,0.5609756097560976,0.9696969696969696,0.5798319327731093,0.5702479338842975,0.5759599332220368,0.5646481178396072,0.7653362897265337,0.0303030303030303,0.0671178793006204,69.0,50.0,1600.0,54.0,0.4719101123595505,0.6829268292682927,0.3533834586466165,0.7642276422764228,0.276056338028169,0.7967479674796748,0.5975069482970786,0.8934712983493471
5year.arff,8,LR_balanced,External ML baseline,run_external_baselines.py,0.7239199633442954,0.5772357723577236,0.9078787878787878,0.3183856502242152,0.4104046242774566,0.3497536945812808,0.4965034965034965,0.7425572801182557,0.0921212121212121,0.125775521714608,71.0,152.0,1498.0,52.0,0.3764044943820224,0.5447154471544715,0.2932330827067669,0.6341463414634146,0.2450704225352112,0.7073170731707317,0.3547167010004228,0.8260359694506036
5year.arff,8,RF_balanced,External ML baseline,run_external_baselines.py,0.6771532953223026,0.4878048780487805,0.94,0.3773584905660377,0.425531914893617,0.3952569169960474,0.4608294930875576,0.7139024390243902,0.06,0.0896785109983079,60.0,99.0,1551.0,63.0,0.3595505617977528,0.5203252032520326,0.2894736842105263,0.6260162601626016,0.2394366197183098,0.6910569105691057,0.3710317112521101,0.8412884947031288
5year.arff,9,BalancedRF,External ML baseline,run_external_baselines.py,0.6669917906395009,0.4634146341463415,0.96,0.4634146341463415,0.4634146341463415,0.4634146341463415,0.4634146341463415,0.7117073170731707,0.04,0.0693739424703891,57.0,66.0,1584.0,66.0,0.3932584269662921,0.5691056910569106,0.3120300751879699,0.6747967479674797,0.2591549295774648,0.7479674796747967,0.4226461642481292,0.8625227888642524
5year.arff,9,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6703519720601537,0.4634146341463415,0.9696969696969696,0.5327102803738317,0.4956521739130435,0.5172413793103449,0.4757929883138564,0.7165558019216556,0.0303030303030303,0.0603496897913141,57.0,50.0,1600.0,66.0,0.4157303370786517,0.6016260162601627,0.3308270676691729,0.7154471544715447,0.2704225352112676,0.7804878048780488,0.5261816208130837,0.8883025375708301
5year.arff,9,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6090958731637408,0.3821138211382114,0.9709090909090908,0.4947368421052631,0.4311926605504587,0.4671968190854871,0.4003407155025553,0.6765114560236511,0.029090909090909,0.0535815002820078,47.0,48.0,1602.0,76.0,0.3820224719101123,0.5528455284552846,0.3007518796992481,0.6504065040650406,0.2478873239436619,0.7154471544715447,0.4366584881282335,0.8576447400837645
5year.arff,9,HistGB,External ML baseline,run_external_baselines.py,0.759507367470313,0.5853658536585366,0.9854545454545456,0.75,0.6575342465753424,0.7100591715976331,0.6122448979591837,0.785410199556541,0.0145454545454545,0.05414551607445,72.0,24.0,1626.0,51.0,0.5,0.7235772357723578,0.3759398496240601,0.8130081300813008,0.2929577464788732,0.8455284552845529,0.7024034965677458,0.9303720128110372
5year.arff,9,LR_balanced,External ML baseline,run_external_baselines.py,0.569245469055665,0.3333333333333333,0.9721212121212122,0.4712643678160919,0.3904761904761905,0.435244161358811,0.3540587219343696,0.6527272727272727,0.0278787878787878,0.0490693739424703,41.0,46.0,1604.0,82.0,0.3370786516853932,0.4878048780487805,0.2669172932330827,0.5772357723577236,0.2253521126760563,0.6504065040650406,0.3721534253399884,0.8199113082039913
5year.arff,9,RF_balanced,External ML baseline,run_external_baselines.py,0.6629906040208682,0.4552845528455284,0.9654545454545456,0.495575221238938,0.4745762711864407,0.4869565217391304,0.4628099173553719,0.7103695491500369,0.0345454545454545,0.0637337845459672,56.0,57.0,1593.0,67.0,0.4213483146067415,0.6097560975609756,0.3233082706766917,0.6991869918699187,0.2619718309859155,0.7560975609756098,0.457961458405092,0.8664572554816456
5year.arff,10,BalancedRF,External ML baseline,run_external_baselines.py,0.7148169636005404,0.5528455284552846,0.9242424242424242,0.3523316062176165,0.430379746835443,0.3798882681564245,0.4963503649635036,0.7385439763488544,0.0757575757575757,0.1088550479413423,68.0,125.0,1525.0,55.0,0.3539325842696629,0.5121951219512195,0.3007518796992481,0.6504065040650406,0.2535211267605634,0.7317073170731707,0.4045334837334422,0.8567134762256714
5year.arff,10,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6617408562479652,0.4552845528455284,0.9618181818181818,0.4705882352941176,0.4628099173553719,0.4674457429048414,0.4582651391162029,0.7085513673318551,0.0381818181818181,0.0671178793006204,56.0,63.0,1587.0,67.0,0.398876404494382,0.5772357723577236,0.3270676691729323,0.7073170731707317,0.2676056338028169,0.7723577235772358,0.4628588523562612,0.8849568859324957
5year.arff,10,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6751857755355837,0.4878048780487805,0.9345454545454546,0.3571428571428571,0.4123711340206185,0.3773584905660377,0.4545454545454545,0.7111751662971175,0.0654545454545454,0.0947546531302876,60.0,108.0,1542.0,63.0,0.3595505617977528,0.5203252032520326,0.2819548872180451,0.6097560975609756,0.2422535211267605,0.6991869918699187,0.3826848247135588,0.8427050997782706
5year.arff,10,HistGB,External ML baseline,run_external_baselines.py,0.7812283995535696,0.6341463414634146,0.9624242424242424,0.5571428571428572,0.5931558935361216,0.5710102489019033,0.6170886075949367,0.7982852919438286,0.0375757575757575,0.0789622109419063,78.0,62.0,1588.0,45.0,0.4662921348314606,0.6747967479674797,0.3684210526315789,0.7967479674796748,0.2901408450704225,0.8373983739837398,0.6427686885082445,0.9211382113821138
5year.arff,10,LR_balanced,External ML baseline,run_external_baselines.py,0.6618934816341753,0.4796747967479675,0.9133333333333332,0.292079207920792,0.3630769230769231,0.3168635875402792,0.4250720461095101,0.6965040650406504,0.0866666666666666,0.113931190073322,59.0,143.0,1507.0,64.0,0.3146067415730337,0.4552845528455284,0.2669172932330827,0.5772357723577236,0.2169014084507042,0.6260162601626016,0.3224961942981994,0.7754767184035477
5year.arff,10,RF_balanced,External ML baseline,run_external_baselines.py,0.6832129939284513,0.4959349593495935,0.9412121212121212,0.3860759493670886,0.4341637010676156,0.4039735099337748,0.4692307692307692,0.7185735402808573,0.0587878787878787,0.0891144952058657,61.0,97.0,1553.0,62.0,0.3764044943820224,0.5447154471544715,0.2969924812030075,0.6422764227642277,0.2478873239436619,0.7154471544715447,0.4152870553608284,0.8678984971667898
