dataset,seed,method,fit_n,validation_n,test_n,test_positive,threshold_policy,threshold,validation_threshold_utility,fit_seconds,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,ap,auc
4year.arff,8,Balanced_logistic,2800,1400,2938,155,triad,0.6045411599412567,0.4931004692201087,0.09994800000004034,0.6455162284458307,0.4774193548387097,0.872799137621272,0.17289719626168223,0.2538593481989708,0.19817889662560256,0.3530534351145038,0.22192323843233866,0.45220882875542456,0.6751092462299908,0.127200862378728,0.1456773315180395,74.0,354.0,2429.0,81.0,0.14680716718780482,0.7558448181934093
4year.arff,8,Random_forest,2800,1400,2938,155,triad,0.20084079557388732,0.46898158821559605,0.7187528000000043,0.738911398495083,0.6387096774193548,0.8548329141214517,0.19681908548707752,0.3009118541033435,0.22842639593908626,0.4407836153161175,0.2928961169852287,0.5427911800575717,0.7467712957704032,0.14516708587854832,0.17120490129339686,99.0,404.0,2379.0,56.0,0.24885080393037529,0.8328897801166066
4year.arff,8,Extra_trees,2800,1400,2938,155,triad,0.336559462507826,0.3673254871868731,0.35035139999996545,0.712309411291205,0.5935483870967742,0.8548329141214517,0.18548387096774194,0.282642089093702,0.21505376344086025,0.41218637992831547,0.2675816190481975,0.5139622409320803,0.7241906506091129,0.14516708587854832,0.1688223281143635,92.0,404.0,2379.0,63.0,0.16413796860723728,0.7954875801235614
4year.arff,8,HistGB_fair,2800,1400,2938,155,triad,0.00865074045491707,0.6109551320491069,3.0545367000000283,0.8071809204458485,0.7161290322580646,0.9098095580309019,0.30662983425414364,0.42940038684719534,0.34622582657517154,0.5651731160896131,0.4257228541356018,0.6521631368359225,0.8129692951444832,0.09019044196909809,0.12321307011572498,111.0,251.0,2532.0,44.0,0.569871411741395,0.9065373871315476
4year.arff,8,Balanced_forest_reference,2800,1400,2938,155,triad,0.5410431504922641,0.39686278414074305,0.3670604999999796,0.740025885319675,0.6580645161290323,0.832195472511678,0.17926186291739896,0.281767955801105,0.20979020979020982,0.4289318755256518,0.27733854929622753,0.5335412729440083,0.7451299943203551,0.16780452748832195,0.19366916269571136,102.0,467.0,2316.0,53.0,0.2168215548361538,0.8094826886743245
4year.arff,8,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5077684227591587,0.4206786995831619,1.8345814999999561,0.7693158076269213,0.6903225806451613,0.8573481854114265,0.2123015873015873,0.32473444613050073,0.2464302164900967,0.47597864768683273,0.32476293420414504,0.5771099866930317,0.7738353830282939,0.14265181458857348,0.17154526889040164,107.0,397.0,2386.0,48.0,0.24542647752007596,0.8608382692151658
4year.arff,9,Balanced_logistic,2800,1400,2938,155,triad,0.6539553739298014,0.5451278992433869,0.18422839999999496,0.57652185818845,0.3741935483870968,0.8882500898311175,0.15718157181571815,0.2213740458015267,0.1778050275904353,0.29322548028311424,0.177036684130765,0.38895402860424205,0.6312218191091071,0.1117499101688825,0.12559564329475834,58.0,311.0,2472.0,97.0,0.18229849107198043,0.7276691433009169
4year.arff,9,Random_forest,2800,1400,2938,155,triad,0.2280464600945471,0.5835169028621333,0.9027917999999886,0.6351475602990004,0.44516129032258067,0.9062163133309379,0.20909090909090908,0.2845360824742268,0.23389830508474577,0.3631578947368421,0.24876298845449868,0.46470606932159414,0.6756888018267593,0.09378368666906216,0.1123213070115725,69.0,261.0,2522.0,86.0,0.2837548299612326,0.8142164987887289
4year.arff,9,Extra_trees,2800,1400,2938,155,triad,0.33862392557339643,0.5048635874201697,0.5816426999999749,0.6145757374653885,0.43870967741935485,0.8609414301113906,0.14945054945054945,0.22295081967213112,0.17215189873417722,0.3162790697674419,0.18515876754369293,0.4120010926053465,0.6498255537653728,0.1390585698886094,0.15486725663716813,68.0,387.0,2396.0,87.0,0.162447351155148,0.7466229295376305
4year.arff,9,HistGB_fair,2800,1400,2938,155,triad,0.023269603517377325,0.7172594550941671,5.986272999999983,0.732323403303216,0.5548387096774193,0.9665828242903342,0.48044692737430167,0.5149700598802396,0.49368541905855345,0.5381727158948686,0.487314180769868,0.6393494443455237,0.7607107669838767,0.033417175709665826,0.060925799863852964,86.0,93.0,2690.0,69.0,0.5965214637573973,0.877398490837226
4year.arff,9,Balanced_forest_reference,2800,1400,2938,155,triad,0.5964748382559775,0.5373821881850763,0.5120355999999902,0.6078663227023354,0.4064516129032258,0.9090909090909091,0.19936708860759494,0.267515923566879,0.22198731501057084,0.3365384615384615,0.22767768117116347,0.4381729282328898,0.6577712609970674,0.09090909090909091,0.10755616065350579,63.0,253.0,2530.0,92.0,0.2104125191640548,0.8010176996279254
4year.arff,9,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5142975338094822,0.5358910800181638,2.784321499999976,0.656190998242927,0.4774193548387097,0.901904419690981,0.2132564841498559,0.2948207171314741,0.2397926117952041,0.3826266804550155,0.26274476500974,0.48365038316011133,0.6896618872648453,0.09809558030901905,0.1181075561606535,74.0,273.0,2510.0,81.0,0.20322871841882434,0.8164895158392544
4year.arff,10,Balanced_logistic,2800,1400,2938,155,triad,0.5210990662639235,0.3052523335839581,0.14824370000002318,0.6894069580428006,0.5806451612903226,0.8185411426518145,0.15126050420168066,0.23999999999999996,0.17751479289940827,0.3703703703703704,0.2220513701735921,0.4725722988714529,0.6995931519710685,0.1814588573481854,0.20251872021783526,90.0,505.0,2278.0,65.0,0.2361167268478828,0.7703452992245546
4year.arff,10,Random_forest,2800,1400,2938,155,triad,0.2173251622900488,0.5358910800181638,0.9045208999999659,0.7042331076666409,0.5612903225806452,0.8835788717211642,0.2116788321167883,0.3074204946996466,0.24180100055586434,0.4219204655674102,0.28670235065079874,0.5219409561939795,0.7224345971509047,0.11642112827883579,0.13989108236895847,87.0,324.0,2459.0,68.0,0.22399335576793414,0.8516082667810324
4year.arff,10,Extra_trees,2800,1400,2938,155,triad,0.3289279464166593,0.43705491297050963,0.39607009999997445,0.664371539500912,0.5161290322580645,0.8551922385914481,0.16563146997929606,0.25078369905956116,0.191662673694298,0.36264732547597456,0.2239612933381329,0.46237924920368,0.6856606354247563,0.14480776140855192,0.16439754935330156,80.0,403.0,2380.0,75.0,0.17196673924005473,0.8035538349193838
4year.arff,10,HistGB_fair,2800,1400,2938,155,triad,0.022929646362128304,0.6658978333035337,4.36376260000003,0.7929335655509391,0.6580645161290323,0.9554437657204455,0.45132743362831856,0.5354330708661418,0.4815864022662889,0.6028368794326241,0.5146877357739335,0.6865504794881592,0.806754140924739,0.044556234279554435,0.07692307692307693,102.0,124.0,2659.0,53.0,0.5842390092546358,0.9203203783338936
4year.arff,10,Balanced_forest_reference,2800,1400,2938,155,triad,0.5255004219409283,0.44016119774470924,0.3597858000000542,0.7201696352582767,0.6129032258064516,0.8462091268415379,0.18164435946462715,0.28023598820059,0.2113929684023142,0.41557305336832895,0.2683070091161078,0.5182037404590625,0.7295561763239948,0.1537908731584621,0.17801225323349218,95.0,428.0,2355.0,60.0,0.20179499610626025,0.8308022208570467
4year.arff,10,EasyEnsemble_reference,2800,1400,2938,155,triad,0.5088049355683745,0.4525119221228198,1.973387500000058,0.7148466694212345,0.6064516129032258,0.8426158821415738,0.17669172932330826,0.27365356622998543,0.20586946999561978,0.40798611111111116,0.2606936454704972,0.5107229969093792,0.7245337475223999,0.15738411785842615,0.18107556160653507,94.0,438.0,2345.0,61.0,0.18225246468915865,0.833672180172244
5year.arff,1,Balanced_logistic,2800,1035,1773,123,triad,0.5965450173157869,0.5849705360686454,0.08771630000001096,0.7323281426380052,0.5934959349593496,0.9036363636363637,0.3146551724137931,0.4112676056338028,0.3472882968601332,0.5041436464088398,0.3745598273010903,0.5856581815356783,0.7485661492978566,0.09636363636363636,0.1308516638465877,73.0,159.0,1491.0,50.0,0.35357549512862924,0.8307711258930771
5year.arff,1,Random_forest,2800,1035,1773,123,triad,0.31770053281882066,0.6495414461860222,0.7983392000001004,0.7432176703653091,0.5853658536585366,0.9436363636363636,0.43636363636363634,0.5,0.4597701149425286,0.547945205479452,0.4626654037033141,0.6345994524984584,0.76450110864745,0.056363636363636366,0.09306260575296109,72.0,93.0,1557.0,51.0,0.47984982542202265,0.9056910569105691
5year.arff,1,Extra_trees,2800,1035,1773,123,triad,0.39030416093208753,0.5949117281701004,0.38038010000002487,0.7311868067337262,0.5853658536585366,0.9133333333333333,0.33488372093023255,0.4260355029585799,0.3662258392675483,0.5091937765205091,0.3881773862288878,0.59205534764849,0.7493495934959349,0.08666666666666667,0.1212633953750705,72.0,143.0,1507.0,51.0,0.4020840351392427,0.8525153978812515
5year.arff,1,HistGB_fair,2800,1035,1773,123,triad,0.02227555994476811,0.747138709864155,4.531830100000093,0.8957566056280233,0.8373983739837398,0.9581818181818181,0.5988372093023255,0.6983050847457627,0.6350184956843403,0.7756024096385542,0.682996691967516,0.8183383040764258,0.8977900960827789,0.04181818181818182,0.09701071630005641,103.0,69.0,1581.0,20.0,0.7775285005475753,0.9519389012071938
5year.arff,1,Balanced_forest_reference,2800,1035,1773,123,triad,0.6176300984528832,0.6273503935505278,0.4121783000000505,0.7222777472165182,0.5528455284552846,0.9436363636363636,0.422360248447205,0.47887323943661975,0.4432855280312908,0.5206738131699847,0.4390383771865477,0.6118387580174609,0.7482409460458241,0.056363636363636366,0.09080654258319233,68.0,93.0,1557.0,55.0,0.43065932772084786,0.8815915250061591
5year.arff,1,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5109859775520023,0.677658968023628,2.290888999999993,0.7660767678181394,0.6341463414634146,0.9254545454545454,0.3880597014925373,0.4814814814814815,0.42071197411003236,0.5627705627705628,0.4484857230436708,0.6408618249433282,0.77980044345898,0.07454545454545454,0.11336717428087986,78.0,123.0,1527.0,45.0,0.49616806925402146,0.8997240699679724
5year.arff,2,Balanced_logistic,2800,1035,1773,123,triad,0.6587511750740769,0.6241544322472907,0.07556589999990138,0.7221549421918753,0.5691056910569106,0.9163636363636364,0.33653846153846156,0.4229607250755287,0.3664921465968587,0.5000000000000001,0.3833253008750802,0.5847130052704398,0.7427346637102734,0.08363636363636363,0.11731528482797518,70.0,138.0,1512.0,53.0,0.37439251232822535,0.8329046563192906
5year.arff,2,Random_forest,2800,1035,1773,123,triad,0.28617479144727037,0.6855112012456219,0.6597894000000224,0.7799027740871454,0.6585365853658537,0.9236363636363636,0.391304347826087,0.49090909090909096,0.42586750788643535,0.5793991416309013,0.4606440841365673,0.6543580900317469,0.7910864745011086,0.07636363636363637,0.116751269035533,81.0,126.0,1524.0,42.0,0.43271663755746603,0.8855678738605568
5year.arff,2,Extra_trees,2800,1035,1773,123,triad,0.44019553136183454,0.6244655500493795,0.3313423000000739,0.7482425825265404,0.6097560975609756,0.9181818181818182,0.35714285714285715,0.45045045045045046,0.38940809968847356,0.5341880341880343,0.415133943482675,0.6148337443715802,0.7639689578713968,0.08181818181818182,0.11844331641285956,75.0,135.0,1515.0,48.0,0.3868193842353464,0.8489283074648927
5year.arff,2,HistGB_fair,2800,1035,1773,123,triad,0.2920360549255547,0.7675852862779888,4.055866899999955,0.740600955850618,0.5528455284552846,0.9921212121212121,0.8395061728395061,0.6666666666666666,0.7606263982102909,0.5933682373472949,0.6631653660994655,0.7138332793515103,0.7724833702882483,0.00787878787878788,0.04568527918781726,68.0,13.0,1637.0,55.0,0.7406365906758284,0.9474008376447401
5year.arff,2,Balanced_forest_reference,2800,1035,1773,123,triad,0.553377552742616,0.6812743319440063,0.4379976999999826,0.7750259276115004,0.6585365853658537,0.9121212121212121,0.3584070796460177,0.4641833810888253,0.3943524829600779,0.564066852367688,0.4347813505626604,0.6391966008570911,0.785328898743533,0.08787878787878788,0.12746756909193457,81.0,145.0,1505.0,42.0,0.4063865121394865,0.8739172209903917
5year.arff,2,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5120693743688357,0.7110299965221376,2.1358724000000393,0.8009725549306641,0.6991869918699187,0.9175757575757576,0.38738738738738737,0.49855072463768113,0.42532146389713155,0.6022408963585434,0.47351122358024467,0.6722361285532964,0.8083813747228381,0.08242424242424243,0.12521150592216582,86.0,136.0,1514.0,37.0,0.47321334409292076,0.9061246612466124
5year.arff,3,Balanced_logistic,2800,1035,1773,123,triad,0.6258498666928334,0.5451411320632317,0.0725987000000714,0.7504617942682487,0.6097560975609756,0.9236363636363636,0.373134328358209,0.4629629629629629,0.40453074433656966,0.5411255411255412,0.4274812803525852,0.6220969786099634,0.7666962305986695,0.07636363636363637,0.11336717428087986,75.0,126.0,1524.0,48.0,0.44917311291846623,0.8573638827297364
5year.arff,3,Random_forest,2800,1035,1773,123,triad,0.2305987596689315,0.6241544322472907,0.7554409000000533,0.7957759882676317,0.6910569105691057,0.9163636363636364,0.3811659192825112,0.4913294797687862,0.4187192118226601,0.5944055944055944,0.4654421668233944,0.6655016383715548,0.803710273466371,0.08363636363636363,0.125775521714608,85.0,138.0,1512.0,38.0,0.44160122272441604,0.9191771372259178
5year.arff,3,Extra_trees,2800,1035,1773,123,triad,0.36532541923024253,0.565764830061662,0.46277440000005754,0.7551449545875443,0.6260162601626016,0.9109090909090909,0.34375,0.4438040345821326,0.3778213935230618,0.5377094972067039,0.41063760620235845,0.6163675835072631,0.7684626755358462,0.0890909090909091,0.1263395375070502,77.0,147.0,1503.0,46.0,0.37237186491596913,0.8756935205715694
5year.arff,3,HistGB_fair,2800,1035,1773,123,triad,0.03357279372512474,0.7411206193990206,4.878755599999977,0.8391739154134984,0.7317073170731707,0.9624242424242424,0.5921052631578947,0.6545454545454544,0.615595075239398,0.6987577639751553,0.6299745674117053,0.7626799386370059,0.8470657797487066,0.037575757575757575,0.08573040045121263,90.0,62.0,1588.0,33.0,0.6915031446359206,0.9517516629711752
5year.arff,3,Balanced_forest_reference,2800,1035,1773,123,triad,0.5321236849507738,0.565764830061662,0.43380390000004354,0.782123501575788,0.6666666666666666,0.9175757575757576,0.3761467889908257,0.48093841642228735,0.41206030150753764,0.5774647887323943,0.45205801534564694,0.6515007929616645,0.7921212121212121,0.08242424242424243,0.12295544275239707,82.0,136.0,1514.0,41.0,0.41924982947043915,0.901170238975117
5year.arff,3,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5110764211676557,0.604806861288037,2.141943699999956,0.7822022467157609,0.6585365853658537,0.9290909090909091,0.4090909090909091,0.5046728971962617,0.44262295081967207,0.5869565217391304,0.4740495748287126,0.6619430496856752,0.7938137472283814,0.07090909090909091,0.1116751269035533,81.0,117.0,1533.0,42.0,0.45677976530294784,0.914279379157428
5year.arff,4,Balanced_logistic,2800,1035,1773,123,triad,0.6530571001292329,0.6070314127034797,0.07578560000001744,0.7470068383594637,0.6097560975609756,0.9151515151515152,0.3488372093023256,0.4437869822485207,0.3814852492370295,0.5304101838755304,0.40857749607219984,0.6109061996992057,0.7624538063562454,0.08484848484848485,0.1212633953750705,75.0,140.0,1510.0,48.0,0.4409787858161432,0.8560187238236019
5year.arff,4,Random_forest,2800,1035,1773,123,triad,0.2398776573058853,0.7080566112606136,0.6914027999999917,0.7790430703399466,0.6747967479674797,0.8993939393939394,0.3333333333333333,0.446236559139785,0.3708668453976765,0.5600539811066128,0.4199122218650189,0.634006656566798,0.7870953436807095,0.1006060606060606,0.1404399323181049,83.0,166.0,1484.0,40.0,0.4306957106831693,0.8825622074402563
5year.arff,4,Extra_trees,2800,1035,1773,123,triad,0.513947557506053,0.6566042158208464,0.34247820000007323,0.6257117159804118,0.4146341463414634,0.9442424242424242,0.35664335664335667,0.3834586466165414,0.36690647482014394,0.4015748031496063,0.3348712112722528,0.5080137443055768,0.6794382852919438,0.055757575757575756,0.08065425831923294,51.0,92.0,1558.0,72.0,0.39696081522912785,0.8508056171470805
5year.arff,4,HistGB_fair,2800,1035,1773,123,triad,0.011844066851157487,0.7561410959342301,4.313419500000009,0.8158324925047777,0.7154471544715447,0.9303030303030303,0.43349753694581283,0.5398773006134969,0.4705882352941177,0.6330935251798562,0.5153012806368336,0.6999833975090103,0.8228750923872875,0.0696969696969697,0.11449520586576424,88.0,115.0,1535.0,35.0,0.6824057464528214,0.9323675782212368
5year.arff,4,Balanced_forest_reference,2800,1035,1773,123,triad,0.5191589029535869,0.6896270998142158,0.42453180000006796,0.7488383053691069,0.6260162601626016,0.8957575757575758,0.3092369477911647,0.4139784946236559,0.3440571939231457,0.5195681511470985,0.3815791784417526,0.5981180710991502,0.7608869179600887,0.10424242424242425,0.1404399323181049,77.0,172.0,1478.0,46.0,0.3963362624864116,0.8646119733924612
5year.arff,4,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5164560641077905,0.6991838016117237,2.207630600000016,0.7301347970596318,0.5609756097560976,0.9503030303030303,0.45695364238410596,0.5036496350364965,0.4745529573590096,0.536547433903577,0.4654127521271233,0.6283690568612362,0.7556393200295639,0.0496969696969697,0.08516638465877044,69.0,82.0,1568.0,54.0,0.5297156847834287,0.8935895540773588
5year.arff,5,Balanced_logistic,2800,1035,1773,123,triad,0.6445252622030292,0.5760804529281552,0.0798750999999811,0.6810097860180699,0.4959349593495935,0.9351515151515152,0.3630952380952381,0.4192439862542955,0.3836477987421384,0.4621212121212121,0.3739958348254674,0.5576878167247277,0.7155432372505544,0.06484848484848485,0.09475465313028765,61.0,107.0,1543.0,62.0,0.400706909212299,0.797250554323725
5year.arff,5,Random_forest,2800,1035,1773,123,triad,0.3754205770680299,0.5936589164026048,0.9005170000000362,0.6500213197936301,0.43902439024390244,0.9624242424242424,0.46551724137931033,0.4518828451882845,0.45996592844974443,0.44407894736842096,0.41250979193160314,0.5585942850008945,0.7007243163340724,0.037575757575757575,0.06542583192329385,54.0,62.0,1588.0,69.0,0.4236651413822814,0.8737423010593742
5year.arff,5,Extra_trees,2800,1035,1773,123,triad,0.5212937748862004,0.5802502291107087,0.3580587999999807,0.674941257378414,0.4796747967479675,0.9496969696969697,0.4154929577464789,0.44528301886792454,0.42691751085383506,0.4652996845425868,0.40193595625511025,0.5678447355012802,0.7146858832224686,0.0503030303030303,0.08009024252679076,59.0,83.0,1567.0,64.0,0.3786809381145425,0.8398965262379896
5year.arff,5,HistGB_fair,2800,1035,1773,123,triad,0.07778129364632365,0.752107826695932,5.329513299999917,0.7825328897734815,0.6260162601626016,0.9781818181818182,0.6814159292035398,0.6525423728813559,0.6695652173913043,0.6363636363636364,0.6284642843173252,0.7273809686222613,0.8020990391722098,0.02181818181818182,0.06373378454596729,77.0,36.0,1614.0,46.0,0.7076833701604008,0.9289972899728998
5year.arff,5,Balanced_forest_reference,2800,1035,1773,123,triad,0.7139431786216595,0.5968312111478573,0.48514669999997295,0.6147725650399459,0.3902439024390244,0.9684848484848485,0.48,0.4304932735426009,0.4588910133843212,0.40540540540540543,0.39510519744592637,0.5305348286204394,0.6793643754619365,0.03151515151515152,0.05640157924421884,48.0,52.0,1598.0,75.0,0.4052989419770277,0.8555851194875584
5year.arff,5,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5144325718720013,0.6375538807932302,2.3561823000000004,0.7447475601218609,0.5934959349593496,0.9345454545454546,0.40331491712707185,0.4802631578947369,0.4309327036599764,0.5423476968796433,0.44315093901885877,0.6264070217923443,0.7640206947524021,0.06545454545454546,0.1020868584320361,73.0,108.0,1542.0,50.0,0.4777430742927662,0.8893668391229367
5year.arff,6,Balanced_logistic,2800,1035,1773,123,triad,0.7090936671310393,0.6172508388057291,0.0856036000000131,0.7027626475228941,0.5447154471544715,0.9066666666666666,0.3031674208144796,0.3895348837209302,0.3326713008937438,0.4698457223001402,0.34721372058222405,0.5555690874229267,0.725691056910569,0.09333333333333334,0.12464749012972363,67.0,154.0,1496.0,56.0,0.3166298434825716,0.8044444444444445
5year.arff,6,Random_forest,2800,1035,1773,123,triad,0.2542987730179969,0.6439588434236084,0.8394379000000072,0.7683021855604921,0.6585365853658537,0.8963636363636364,0.32142857142857145,0.43200000000000005,0.35809018567639256,0.5443548387096774,0.4037797629741247,0.6200159976794232,0.777450110864745,0.10363636363636364,0.14213197969543148,81.0,171.0,1479.0,42.0,0.36675735514756796,0.8845134269524514
5year.arff,6,Extra_trees,2800,1035,1773,123,triad,0.46813036146178605,0.6375538807932302,0.42898619999994025,0.677611561248711,0.5040650406504065,0.9109090909090909,0.2966507177033493,0.3734939759036145,0.3232533889468196,0.4422253922967189,0.326982142493614,0.5314901454513679,0.7074870657797487,0.0890909090909091,0.11787930062041738,62.0,147.0,1503.0,61.0,0.30115553470964646,0.8444444444444444
5year.arff,6,HistGB_fair,2800,1035,1773,123,triad,0.01764958904058236,0.7203152382616561,4.9726062999999385,0.8190152061220101,0.7154471544715447,0.9375757575757576,0.4607329842931937,0.5605095541401275,0.49605411499436297,0.6442166910688141,0.535183880101799,0.710715277897121,0.8265114560236512,0.062424242424242424,0.10772701635645798,88.0,103.0,1547.0,35.0,0.6855307458049348,0.9209977827050997
5year.arff,6,Balanced_forest_reference,2800,1035,1773,123,triad,0.5448696202531642,0.6536469139456434,0.39917370000000574,0.7365447388001966,0.6097560975609756,0.8896969696969697,0.2918287937743191,0.3947368421052632,0.32580364900086883,0.5006675567423231,0.3604732566110845,0.5804396939833419,0.7497265336289727,0.1103030303030303,0.1449520586576424,75.0,182.0,1468.0,48.0,0.3422525735490324,0.8673047548657304
5year.arff,6,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5160756301232167,0.6632976211168972,2.219880099999955,0.7488383053691069,0.6260162601626016,0.8957575757575758,0.3092369477911647,0.4139784946236559,0.3440571939231457,0.5195681511470985,0.3815791784417526,0.5981180710991502,0.7608869179600887,0.10424242424242425,0.1404399323181049,77.0,172.0,1478.0,46.0,0.36295297279371125,0.8823133776792315
5year.arff,7,Balanced_logistic,2800,1035,1773,123,triad,0.6642752694027378,0.6391805919774837,0.07225540000001729,0.7023769168568493,0.5365853658536586,0.9193939393939394,0.3316582914572864,0.4099378881987578,0.3590859630032644,0.47756874095513746,0.3670377704579605,0.5657402433613073,0.727989652623799,0.08060606060606061,0.11223914269599548,66.0,133.0,1517.0,57.0,0.3999967340080327,0.8323133776792314
5year.arff,7,Random_forest,2800,1035,1773,123,triad,0.34810745168651336,0.6428649649549155,0.6604872999999998,0.68694223045842,0.4959349593495935,0.9515151515151515,0.4326241134751773,0.4621212121212121,0.44395924308588064,0.4818325434439178,0.4202130294150368,0.5831361725856054,0.7237250554323725,0.048484848484848485,0.07952622673434856,61.0,80.0,1570.0,62.0,0.46303056919453456,0.9030746489283075
5year.arff,7,Extra_trees,2800,1035,1773,123,triad,0.5003373245133198,0.6023321622109059,0.3527296000000888,0.6762795487708728,0.4878048780487805,0.9375757575757576,0.36809815950920244,0.41958041958041953,0.3870967741935484,0.4580152671755725,0.37408087340060103,0.5551444520564136,0.712690317812269,0.062424242424242424,0.09193457416807671,60.0,103.0,1547.0,63.0,0.38166047611065473,0.8675683665927567
5year.arff,7,HistGB_fair,2800,1035,1773,123,triad,0.1227740374814775,0.7633972904206311,4.220333900000014,0.7628798796443635,0.5934959349593496,0.9806060606060606,0.6952380952380952,0.6403508771929824,0.6721915285451198,0.611390284757119,0.6180034671717217,0.7111606929715028,0.7870509977827052,0.019393939393939394,0.05922165820642978,73.0,32.0,1618.0,50.0,0.7230285450181443,0.9518699186991871
5year.arff,7,Balanced_forest_reference,2800,1035,1773,123,triad,0.6334611814345993,0.6384715459105025,0.41802689999997256,0.6945463832547395,0.5121951219512195,0.9418181818181818,0.39622641509433965,0.44680851063829785,0.41501976284584985,0.48387096774193555,0.403750226964264,0.5796579046142786,0.7270066518847007,0.05818181818181818,0.08967851099830795,63.0,96.0,1554.0,60.0,0.4264753334704173,0.8890983000739099
5year.arff,7,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5071481339553361,0.662377875008391,2.299757500000055,0.8007079892570783,0.7235772357723578,0.8860606060606061,0.3212996389891697,0.44499999999999995,0.36149471974004876,0.5786736020806242,0.4266392070577481,0.6491369974472081,0.804818920916482,0.11393939393939394,0.1562323745064862,89.0,188.0,1462.0,34.0,0.4544621470812397,0.9114018231091402
5year.arff,8,Balanced_logistic,2800,1035,1773,123,triad,0.6237133895367616,0.6462675940940079,0.0794149999999263,0.7299728148508586,0.5853658536585366,0.9103030303030303,0.32727272727272727,0.4198250728862974,0.3589232303090728,0.5056179775280898,0.38202265285807496,0.5882575319500215,0.7478344419807834,0.08969696969696969,0.12408347433728144,72.0,148.0,1502.0,51.0,0.3650937777406659,0.831781226903178
5year.arff,8,Random_forest,2800,1035,1773,123,triad,0.2649373762877441,0.677658968023628,0.717884099999992,0.7442180841577193,0.6016260162601627,0.9206060606060606,0.36097560975609755,0.45121951219512196,0.3923647932131495,0.5308464849354376,0.4149617933965833,0.6125424387630671,0.7611160384331117,0.07939393939393939,0.11562323745064862,74.0,131.0,1519.0,49.0,0.41980567464532736,0.8633973885193398
5year.arff,8,Extra_trees,2800,1035,1773,123,triad,0.4741268584649176,0.651821874852339,0.34276489999990645,0.6704034225397004,0.4796747967479675,0.936969696969697,0.3619631901840491,0.4125874125874126,0.38064516129032266,0.450381679389313,0.36639828674529457,0.5481195509787932,0.7083222468588323,0.06303030303030303,0.09193457416807671,59.0,104.0,1546.0,64.0,0.3626006425388236,0.8385562946538557
5year.arff,8,HistGB_fair,2800,1035,1773,123,triad,0.03363002258904143,0.757782852884383,4.451385400000049,0.8279664578257702,0.7154471544715447,0.9581818181818181,0.5605095541401274,0.6285714285714286,0.5858854860186419,0.6779661016949153,0.6024829779380849,0.744714979000741,0.8368144863266814,0.04181818181818182,0.08855047941342357,88.0,69.0,1581.0,35.0,0.7059728752543221,0.9200640551860065
5year.arff,8,Balanced_forest_reference,2800,1035,1773,123,triad,0.5676260337552744,0.6800575025030062,0.41751080000005913,0.7313721002687281,0.5772357723577236,0.9266666666666666,0.3697916666666667,0.45079365079365086,0.39842873176206517,0.5190058479532164,0.4120258262609195,0.6040419104665843,0.7519512195121951,0.07333333333333333,0.10829103214890017,71.0,121.0,1529.0,52.0,0.39251353330087996,0.8469327420546933
5year.arff,8,EasyEnsemble_reference,2800,1035,1773,123,triad,0.5098511582471249,0.720479331938904,2.190248399999973,0.7779797717502205,0.6666666666666666,0.9078787878787878,0.3504273504273504,0.45938375350140054,0.3871576959395656,0.5647382920110193,0.4313121400685507,0.6391107130989157,0.7872727272727272,0.09212121212121212,0.1319796954314721,82.0,152.0,1498.0,41.0,0.4125981922306793,0.8834983986203498
5year.arff,9,Balanced_logistic,2800,1035,1773,123,triad,0.6915467865195088,0.5988705452805387,0.0777611999999408,0.7063921708158287,0.5284552845528455,0.9442424242424242,0.4140127388535032,0.4642857142857143,0.43275632490013316,0.5007704160246533,0.4227732695903991,0.5952961744543451,0.7363488543976349,0.055757575757575756,0.08855047941342357,65.0,92.0,1558.0,58.0,0.3876130311612089,0.8513525498891353
5year.arff,9,Random_forest,2800,1035,1773,123,triad,0.3039521788776257,0.5963029509421224,0.6751656000000139,0.7534105749568177,0.6097560975609756,0.9309090909090909,0.3968253968253968,0.4807692307692307,0.4266211604095563,0.5506607929515419,0.4451582689047909,0.6322069843715213,0.7703325942350332,0.06909090909090909,0.1065989847715736,75.0,114.0,1536.0,48.0,0.46962636287330634,0.8912170485341216
5year.arff,9,Extra_trees,2800,1035,1773,123,triad,0.5938081526727904,0.5579279088224397,0.38479769999992186,0.6419436487646009,0.43089430894308944,0.9563636363636364,0.424,0.4274193548387097,0.4253611556982344,0.4294975688816856,0.38438041781444565,0.5410678001507848,0.6936289726533629,0.04363636363636364,0.07050197405527354,53.0,72.0,1578.0,70.0,0.40131380730012584,0.8584183296378418
